,id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Unnamed: 18,Unnamed: 19,Car_cancellation
4570,156964,31334,12,,2,83.0,393.0,,,6/27/2013 3:45,,1,0,6/26/2013 20:53,12.92415,77.67229,13.19956,77.70688,,,0
4571,156970,34964,12,,2,1281.0,1059.0,,,6/27/2013 0:15,,0,0,6/26/2013 21:33,12.934634,77.611283,12.90881,77.631127,,,0
4572,156976,34645,24,,2,625.0,1384.0,,,6/27/2013 8:30,,0,0,6/26/2013 23:10,12.95431,77.6553,13.02853,77.54625,,,0
4573,156979,34968,12,,2,142.0,393.0,,,6/27/2013 12:30,,1,0,6/26/2013 23:25,12.91281,77.60923,13.19956,77.70688,,,0
4574,156987,22635,12,,2,393.0,1102.0,,,6/27/2013 4:30,,0,0,6/27/2013 3:43,13.19956,77.70688,12.93652,77.54481,,,0
4575,156996,34972,12,,2,1041.0,949.0,,,7/6/2013 9:15,,0,0,6/27/2013 7:32,12.974408,77.6648,12.98275,77.61582,,,0
4576,157004,34972,12,,2,1243.0,1041.0,,,7/4/2013 18:00,7/4/2013,0,0,6/27/2013 7:35,12.98275,77.61582,12.974408,77.6648,,,0
4577,157012,34976,12,,2,1120.0,219.0,,,6/27/2013 9:30,,0,0,6/27/2013 8:31,12.89724,77.61065,12.97029,77.56597,,,0
4578,157014,34978,12,,1,393.0,,15.0,152.0,6/27/2013 12:30,6/28/2013,0,0,6/27/2013 8:57,13.19956,77.70688,,,,,0
4579,157017,34950,85,,2,1068.0,393.0,,,6/27/2013 15:30,,1,0,6/27/2013 9:02,13.044009,77.606805,13.19956,77.70688,,,0
4580,157019,34981,85,,2,1384.0,269.0,,,6/27/2013 11:30,,0,0,6/27/2013 9:33,13.02853,77.54625,12.9744,77.69183,,,0
4581,157024,25848,28,,2,209.0,1010.0,,,6/27/2013 11:30,,0,0,6/27/2013 10:30,12.97842,77.62972,12.96691,77.74935,,,0
4582,157025,33842,12,1.0,3,1167.0,,,,6/27/2013 11:45,,0,0,6/27/2013 10:30,13.00037,77.72746,,,,,0
4583,157037,13409,12,1.0,3,1021.0,,,,6/27/2013 16:30,,0,0,6/27/2013 11:21,13.02853,77.54625,,,,,0
4584,157039,20109,12,1.0,3,667.0,,,,6/27/2013 12:30,,0,0,6/27/2013 11:25,12.97165,77.51316,,,,,0
4585,157042,19163,12,1.0,3,293.0,,,,6/27/2013 13:30,,0,0,6/27/2013 11:46,12.849482,77.663187,,,,,0
4586,157044,24671,12,1.0,3,949.0,,,,6/27/2013 13:00,,0,0,6/27/2013 11:55,12.98275,77.61582,,,,,0
4587,157046,25848,12,,2,1010.0,452.0,,,6/27/2013 21:30,,0,0,6/27/2013 12:53,12.96691,77.74935,12.95278,77.59088,,,0
4588,157065,34998,65,,2,585.0,516.0,,,7/5/2013 13:30,7/5/2013,1,0,6/27/2013 14:43,12.97677,77.5727,13.0056,77.65799,,,0
4589,157075,35005,12,,2,471.0,1384.0,,,6/27/2013 18:30,,0,0,6/27/2013 16:03,13.01854,77.63524,13.02853,77.54625,,,0
4590,157081,35009,12,2.0,3,571.0,,,,6/27/2013 17:45,,0,0,6/27/2013 16:45,12.95185,77.69642,,,,,0
4591,157087,35011,12,,2,142.0,585.0,,,6/27/2013 22:00,,0,0,6/27/2013 17:01,12.91281,77.60923,12.97677,77.5727,,,0
4592,157095,17013,12,,2,767.0,393.0,,,6/28/2013 4:45,6/29/2013,1,0,6/27/2013 17:40,12.9122,77.51043,13.19956,77.70688,,,0
4593,157101,35019,65,,2,1061.0,393.0,,,6/28/2013 21:45,6/28/2013,1,0,6/27/2013 18:21,12.924878,77.566255,13.19956,77.70688,,,0
4594,157106,35023,12,,2,1248.0,1269.0,,,6/27/2013 20:30,,0,0,6/27/2013 18:32,12.978945,77.574849,12.958651,77.656762,,,0
4595,157107,35024,12,,2,1068.0,353.0,,,6/27/2013 19:45,,1,0,6/27/2013 18:36,13.044009,77.606805,13.03241,77.59914,,,0
4596,157110,28671,12,,2,571.0,353.0,,,6/27/2013 19:00,,0,0,6/27/2013 18:50,12.95185,77.69642,13.03241,77.59914,,,0
4597,157121,21421,12,,2,1341.0,51.0,,,6/28/2013 7:45,6/29/2013,1,0,6/27/2013 19:46,12.979703,77.69382,12.96158,77.61425,,,0
4598,157133,35036,87,,2,168.0,1226.0,,,6/28/2013 15:30,,1,0,6/27/2013 21:03,12.99313,77.59828,13.01508,77.67796,,,0
4599,157135,35038,12,,2,308.0,571.0,,,6/28/2013 5:15,,0,0,6/27/2013 21:11,12.99049,77.69798,12.95185,77.69642,,,0
4600,157136,35039,12,,2,293.0,585.0,,,6/28/2013 17:00,,1,0,6/27/2013 21:15,12.849482,77.663187,12.97677,77.5727,,,0
4601,157140,35040,12,,2,83.0,393.0,,,6/28/2013 7:00,,1,0,6/27/2013 21:40,12.92415,77.67229,13.19956,77.70688,,,0
4602,157141,35041,12,,2,1068.0,585.0,,,6/29/2013 5:00,6/29/2013,1,0,6/27/2013 21:50,13.044009,77.606805,12.97677,77.5727,,,0
4603,157142,21520,12,,2,1096.0,1371.0,,,6/28/2013 20:15,6/28/2013,1,0,6/27/2013 21:50,12.96519,77.71932,13.000418,77.674835,,,0
4604,157147,35042,12,,2,1382.0,1384.0,,,7/1/2013 9:00,7/1/2013,1,0,6/27/2013 22:04,13.036251,77.734782,13.02853,77.54625,,,0
4605,157152,35045,89,,2,1095.0,393.0,,,6/28/2013 14:15,6/28/2013,1,0,6/27/2013 23:02,12.92415,77.67229,13.19956,77.70688,,,0
4606,157156,34196,12,,2,122.0,393.0,,,6/28/2013 4:00,,1,0,6/27/2013 23:23,12.99682,77.60436,13.19956,77.70688,,,0
4607,157162,5666,65,2.0,3,1153.0,,,,6/28/2013 22:30,6/29/2013,1,0,6/27/2013 23:43,12.87153,77.60206,,,,,0
4608,157163,23681,12,,2,1058.0,393.0,,,6/28/2013 10:00,,1,0,6/27/2013 23:43,12.914535,77.631658,13.19956,77.70688,,,0
4609,157164,35048,89,,1,,,15.0,121.0,6/28/2013 22:30,6/30/2013,1,0,6/27/2013 23:47,,,,,,,0
4610,157166,35048,85,,1,293.0,,15.0,121.0,6/28/2013 22:30,6/30/2013,0,0,6/28/2013 0:37,12.849482,77.663187,,,,,0
4611,157167,35050,12,,1,142.0,,15.0,108.0,6/29/2013 6:30,6/29/2013,0,0,6/28/2013 0:43,12.91281,77.60923,,,,,0
4612,157170,35931,89,,2,1301.0,393.0,,,7/5/2013 8:00,7/5/2013,0,1,6/28/2013 6:03,12.937222,77.626915,13.19956,77.70688,,,0
4613,157171,26883,12,2.0,3,571.0,,,,6/28/2013 9:30,6/28/2013,0,0,6/28/2013 6:45,12.95185,77.69642,,,,,0
4614,157174,33490,12,1.0,3,293.0,,,,6/28/2013 10:30,,0,0,6/28/2013 7:56,12.849482,77.663187,,,,,0
4615,157176,868,12,1.0,3,293.0,,,,6/28/2013 10:00,6/28/2013,0,0,6/28/2013 8:15,12.849482,77.663187,,,,,0
4616,157188,40512,12,,2,625.0,571.0,,,7/1/2013 10:45,7/1/2013,0,0,6/28/2013 9:15,12.95431,77.6553,12.95185,77.69642,,,0
4617,157192,34417,12,,2,393.0,1189.0,,,6/28/2013 16:00,,0,0,6/28/2013 9:16,13.19956,77.70688,12.91873,77.61494,,,0
4618,157211,40512,12,,2,625.0,571.0,,,7/22/2013 10:45,7/22/2013,0,0,6/28/2013 9:20,12.95431,77.6553,12.95185,77.69642,,,0
4619,157218,40512,12,,2,625.0,571.0,,,7/29/2013 10:45,7/29/2013,0,0,6/28/2013 9:21,12.95431,77.6553,12.95185,77.69642,,,0
4620,157222,40512,89,,2,1098.0,585.0,,,6/28/2013 16:45,,0,0,6/28/2013 9:24,12.93652,77.54481,12.97677,77.5727,,,0
4621,157223,26490,12,,2,845.0,1365.0,,,6/28/2013 9:45,,0,0,6/28/2013 9:25,12.98036,77.57994,12.845653,77.677925,,,0
4622,157224,35055,12,,2,570.0,393.0,,,6/30/2013 15:45,6/30/2013,0,0,6/28/2013 9:34,12.94832,77.5882,13.19956,77.70688,,,0
4623,157237,35059,12,,2,115.0,585.0,,,6/29/2013 5:00,6/29/2013,0,0,6/28/2013 10:13,12.99319,77.54472,12.97677,77.5727,,,0
4624,157240,33002,12,,2,611.0,1026.0,,,7/2/2013 17:45,7/2/2013,0,0,6/28/2013 10:18,12.99254,77.5948,13.10482,77.57631,,,0
4625,157244,35057,12,,2,1054.0,571.0,,,6/28/2013 16:00,6/28/2013,1,0,6/28/2013 10:29,12.90184,77.581587,12.95185,77.69642,,,0
4626,157251,1154,12,,2,220.0,763.0,,,6/29/2013 8:15,6/29/2013,0,0,6/28/2013 10:58,12.99722,77.62003,12.96155,77.61572,,,0
4627,157254,28546,12,,2,128.0,1165.0,,,6/29/2013 7:30,6/29/2013,0,0,6/28/2013 11:02,13.04346,77.5799,12.990947,77.687112,,,0
4628,157260,97,12,,2,1330.0,308.0,,,6/28/2013 16:00,6/28/2013,0,1,6/28/2013 11:10,12.953434,77.70651,12.99049,77.69798,,,0
4629,157263,29275,12,,2,433.0,768.0,,,7/3/2013 18:15,7/3/2013,0,0,6/28/2013 11:13,12.91226,77.59773,12.98999,77.55332,,,0
4630,157265,29275,12,,2,433.0,768.0,,,7/5/2013 18:30,7/5/2013,0,0,6/28/2013 11:13,12.91226,77.59773,12.98999,77.55332,,,0
4631,157268,35064,12,,2,571.0,393.0,,,6/28/2013 15:45,6/28/2013,0,0,6/28/2013 11:16,12.95185,77.69642,13.19956,77.70688,,,0
4632,157284,35074,89,,2,793.0,393.0,,,6/29/2013 4:30,6/29/2013,1,0,6/28/2013 11:54,13.02239,77.59492,13.19956,77.70688,,,0
4633,157285,35073,12,2.0,3,87.0,,,,6/28/2013 13:00,6/28/2013,0,0,6/28/2013 11:54,12.97003,77.60658,,,,,0
4634,157286,26015,12,,2,1165.0,590.0,,,6/28/2013 14:45,,0,0,6/28/2013 11:56,12.990947,77.687112,13.00826,77.56433,,,0
4635,157287,35075,12,2.0,3,667.0,,,,6/28/2013 13:45,6/28/2013,0,0,6/28/2013 12:15,12.97165,77.51316,,,,,0
4636,157288,35076,85,,2,1010.0,293.0,,,6/28/2013 13:00,,0,0,6/28/2013 12:15,12.96691,77.74935,12.849482,77.663187,,,0
4637,157290,29275,12,,2,768.0,433.0,,,7/2/2013 8:15,7/2/2013,0,0,6/28/2013 12:18,12.98999,77.55332,12.91226,77.59773,,,0
4638,157296,29184,12,,2,89.0,392.0,,,7/3/2013 9:30,7/3/2013,0,0,6/28/2013 12:20,12.96519,77.71932,12.986284,77.735245,,,0
4639,157299,35077,12,1.0,3,344.0,,,,6/28/2013 13:30,6/28/2013,0,0,6/28/2013 12:22,12.94788,77.67092,,,,,0
4640,157303,33882,12,,2,410.0,1026.0,,,7/3/2013 14:15,,0,0,6/28/2013 12:26,13.05121,77.54113,13.10482,77.57631,,,0
4641,157305,33882,12,,2,410.0,1026.0,,,7/5/2013 14:15,7/5/2013,0,0,6/28/2013 12:26,13.05121,77.54113,13.10482,77.57631,,,0
4642,157306,33020,12,1.0,3,1010.0,,,,6/28/2013 13:15,6/28/2013,0,0,6/28/2013 12:29,12.96691,77.74935,,,,,0
4643,157309,32023,12,,2,293.0,376.0,,,7/2/2013 17:15,7/2/2013,0,0,6/28/2013 12:31,12.849482,77.663187,12.90245,77.66081,,,0
4644,157322,32527,24,,2,1026.0,218.0,,,7/4/2013 8:00,7/4/2013,0,0,6/28/2013 12:39,13.10482,77.57631,12.96799,77.58882,,,0
4645,157338,16927,12,1.0,3,396.0,,,,6/28/2013 16:45,6/28/2013,1,0,6/28/2013 13:40,12.92073,77.66482,,,,,0
4646,157350,23920,17,,2,293.0,1384.0,,,6/28/2013 19:00,6/28/2013,0,0,6/28/2013 15:45,12.849482,77.663187,13.02853,77.54625,,,0
4647,157370,37503,12,,2,571.0,1384.0,,,6/28/2013 19:30,6/28/2013,0,0,6/28/2013 18:05,12.95185,77.69642,13.02853,77.54625,,,0
4648,157372,35101,12,1.0,3,167.0,,,,6/28/2013 20:00,6/29/2013,0,0,6/28/2013 18:08,12.99036,77.58913,,,,,0
4649,157373,35102,12,,2,567.0,585.0,,,6/28/2013 22:15,6/28/2013,1,0,6/28/2013 18:25,12.95764,77.6043,12.97677,77.5727,,,0
4650,157384,20152,87,2.0,3,585.0,,,,6/30/2013 7:00,6/30/2013,1,0,6/28/2013 19:00,12.97677,77.5727,,,,,0
4651,157389,33965,12,,2,269.0,1371.0,,,6/29/2013 5:30,6/29/2013,0,0,6/28/2013 19:19,12.9744,77.69183,13.000418,77.674835,,,0
4652,157392,31164,12,,2,1098.0,463.0,,,6/28/2013 22:15,6/28/2013,0,0,6/28/2013 19:33,12.93652,77.54481,12.96037,77.58132,,,0
4653,157399,21001,12,,2,571.0,105.0,,,6/28/2013 21:45,6/28/2013,1,0,6/28/2013 20:14,12.95185,77.69642,13.01766,77.64503,,,1
4654,157424,20690,12,,2,776.0,168.0,,,6/29/2013 5:00,6/29/2013,0,0,6/28/2013 22:44,13.01508,77.67796,12.99313,77.59828,,,0
4655,157425,35438,12,,2,571.0,424.0,,,6/29/2013 9:00,6/29/2013,0,0,6/28/2013 23:06,12.95185,77.69642,12.93084,77.61883,,,0
4656,157426,35122,12,,2,572.0,455.0,,,6/29/2013 6:30,6/29/2013,0,0,6/28/2013 23:17,12.91873,77.61494,12.999874,77.67812,,,0
4657,157429,22913,12,,2,273.0,393.0,,,6/29/2013 0:45,6/29/2013,1,0,6/28/2013 23:32,13.00775,77.67357,13.19956,77.70688,,,0
4658,157437,35129,12,2.0,3,572.0,,,,6/29/2013 8:30,6/29/2013,0,0,6/29/2013 0:36,12.91873,77.61494,,,,,0
4659,157440,35131,12,,2,1032.0,1286.0,,,6/29/2013 14:30,6/29/2013,0,0,6/29/2013 1:39,12.913301,77.685592,12.973448,77.62032,,,0
4660,157446,35136,65,,2,1084.0,393.0,,,6/30/2013 1:00,6/30/2013,0,0,6/29/2013 8:13,12.892657,77.581866,13.19956,77.70688,,,0
4661,157457,22239,12,1.0,3,1056.0,,,,6/29/2013 10:30,6/29/2013,0,0,6/29/2013 9:17,12.919199,77.60931,,,,,0
4662,157462,33196,85,,2,393.0,784.0,,,6/29/2013 12:30,6/29/2013,0,0,6/29/2013 9:39,13.19956,77.70688,12.96634,77.60709,,,0
4663,157465,35147,12,,2,1167.0,396.0,,,6/29/2013 11:30,6/29/2013,1,0,6/29/2013 10:00,13.00037,77.72746,12.92073,77.66482,,,0
4664,157475,34993,12,,2,83.0,1205.0,,,6/29/2013 12:30,6/29/2013,0,0,6/29/2013 10:39,12.92415,77.67229,13.01899,77.54744,,,0
4665,157478,35152,12,2.0,3,142.0,,,,6/29/2013 12:00,6/29/2013,0,0,6/29/2013 10:46,12.91281,77.60923,,,,,0
4666,157479,35154,12,,2,691.0,393.0,,,7/2/2013 7:45,7/2/2013,1,0,6/29/2013 10:49,12.93611,77.60751,13.19956,77.70688,,,0
4667,157480,4128,12,1.0,3,1165.0,,,,6/29/2013 12:15,6/29/2013,0,0,6/29/2013 10:50,12.990947,77.687112,,,,,0
4668,157485,33361,12,,2,1032.0,585.0,,,6/29/2013 19:30,6/29/2013,0,0,6/29/2013 11:39,12.913301,77.685592,12.97677,77.5727,,,0
4669,157491,35151,12,,2,625.0,571.0,,,6/29/2013 14:00,6/29/2013,0,0,6/29/2013 11:58,12.95431,77.6553,12.95185,77.69642,,,0
4670,157497,35160,64,,2,89.0,571.0,,,6/29/2013 14:00,6/29/2013,1,0,6/29/2013 12:31,12.96519,77.71932,12.95185,77.69642,,,0
4671,157509,35164,65,,2,61.0,1086.0,,,6/29/2013 15:30,6/29/2013,0,0,6/29/2013 13:36,12.96298,77.71229,12.907487,77.64729,,,0
4672,157511,29564,12,1.0,3,1012.0,,,,6/29/2013 16:00,6/29/2013,0,0,6/29/2013 13:49,12.94899,77.59777,,,,,0
4673,157522,7638,12,,2,492.0,1192.0,,,6/29/2013 18:00,6/29/2013,1,0,6/29/2013 15:12,12.851218,77.521664,12.97677,77.5727,,,1
4674,157537,35183,85,,2,1388.0,393.0,,,6/29/2013 21:00,6/29/2013,0,0,6/29/2013 16:19,12.919722,77.592806,13.19956,77.70688,,,0
4675,157539,35186,12,,2,1021.0,1390.0,,,6/29/2013 17:45,6/29/2013,0,0,6/29/2013 16:50,13.02853,77.54625,12.969368,77.641302,,,0
4676,157543,34778,65,2.0,3,559.0,,,,6/30/2013 10:00,6/30/2013,0,0,6/29/2013 17:24,12.97173,77.59829,,,,,0
4677,157548,14256,12,,2,572.0,1021.0,,,6/30/2013 17:30,6/30/2013,0,0,6/29/2013 17:36,12.91873,77.61494,13.02853,77.54625,,,0
4678,157552,34931,12,2.0,3,452.0,,,,6/30/2013 13:00,6/30/2013,0,0,6/29/2013 18:07,12.95278,77.59088,,,,,0
4679,157554,26835,12,,2,1281.0,117.0,,,6/29/2013 21:00,6/29/2013,0,0,6/29/2013 18:30,12.934634,77.611283,12.86966,77.62737,,,0
4680,157556,35194,12,,2,83.0,572.0,,,6/29/2013 22:00,6/29/2013,0,0,6/29/2013 18:51,12.92415,77.67229,12.91873,77.61494,,,0
4681,157557,35195,12,1.0,3,1248.0,,,,6/30/2013 7:30,6/30/2013,0,0,6/29/2013 19:06,12.978945,77.574849,,,,,0
4682,157560,35197,12,,2,1384.0,1359.0,,,6/29/2013 21:00,6/29/2013,1,0,6/29/2013 19:17,13.02853,77.54625,12.949644,77.702913,,,1
4683,157562,35186,85,2.0,3,1250.0,,,,6/30/2013 5:30,6/30/2013,0,0,6/29/2013 19:19,13.02853,77.54625,,,,,0
4684,157566,21421,12,,2,1341.0,51.0,,,6/30/2013 8:00,6/30/2013,1,0,6/29/2013 19:53,12.979703,77.69382,12.96158,77.61425,,,0
4685,157567,26792,12,,2,1186.0,1384.0,,,6/30/2013 9:00,6/30/2013,1,0,6/29/2013 19:54,13.00983,77.62967,13.02853,77.54625,,,0
4686,157570,35201,12,,2,988.0,1036.0,,,6/30/2013 12:30,6/30/2013,0,0,6/29/2013 20:20,12.95365,77.62137,12.925568,77.580568,,,0
4687,157574,4038,12,,2,450.0,393.0,,,6/30/2013 8:00,6/30/2013,0,0,6/29/2013 20:38,12.9334,77.62652,13.19956,77.70688,,,0
4688,157582,35206,12,,2,1010.0,393.0,,,6/30/2013 12:30,6/30/2013,0,0,6/29/2013 21:05,12.96691,77.74935,13.19956,77.70688,,,0
4689,157601,35215,12,,1,142.0,,15.0,147.0,6/30/2013 6:00,6/30/2013,0,0,6/30/2013 0:52,12.91281,77.60923,,,,,0
4690,157603,35219,89,,2,1192.0,83.0,,,6/30/2013 5:15,6/30/2013,0,1,6/30/2013 3:52,12.97677,77.5727,12.92415,77.67229,,,0
4691,157613,25507,85,,2,292.0,1159.0,,,6/30/2013 10:30,6/30/2013,1,0,6/30/2013 8:10,12.93944,77.62923,12.90163,77.582,,,0
4692,157621,25249,85,,2,1359.0,1036.0,,,6/30/2013 18:30,6/30/2013,1,0,6/30/2013 9:12,12.949644,77.702913,12.925568,77.580568,,,0
4693,157629,25249,12,,2,112.0,1359.0,,,6/30/2013 20:45,6/30/2013,1,0,6/30/2013 9:27,12.93331,77.56666,12.949644,77.702913,,,0
4694,157631,23645,65,,2,667.0,393.0,,,7/1/2013 23:00,7/1/2013,0,0,6/30/2013 9:35,12.97165,77.51316,13.19956,77.70688,,,0
4695,157635,32750,12,,2,83.0,393.0,,,6/30/2013 12:00,6/30/2013,0,0,6/30/2013 9:40,12.92415,77.67229,13.19956,77.70688,,,0
4696,157640,34734,12,1.0,3,1282.0,,,,6/30/2013 12:30,6/30/2013,1,0,6/30/2013 10:14,12.959687,77.747099,,,,,0
4697,157644,35238,65,2.0,3,1017.0,,,,6/30/2013 11:30,6/30/2013,0,0,6/30/2013 10:26,13.11084,77.60074,,,,,0
4698,157646,35239,12,1.0,3,458.0,,,,6/30/2013 15:15,6/30/2013,0,0,6/30/2013 10:30,13.00037,77.72746,,,,,0
4699,157649,35242,12,,2,1281.0,393.0,,,6/30/2013 17:00,6/30/2013,0,1,6/30/2013 10:42,12.934634,77.611283,13.19956,77.70688,,,0
4700,157652,7500,12,2.0,3,112.0,,,,6/30/2013 14:30,6/30/2013,0,0,6/30/2013 10:54,12.93331,77.56666,,,,,0
4701,157654,35244,64,,2,269.0,1365.0,,,6/30/2013 17:45,6/30/2013,1,0,6/30/2013 11:17,12.9744,77.69183,12.845653,77.677925,,,0
4702,157659,26547,12,,2,515.0,393.0,,,7/1/2013 8:30,7/1/2013,1,0,6/30/2013 11:40,12.97896,77.67345,13.19956,77.70688,,,0
4703,157660,30993,12,,2,409.0,1017.0,,,6/30/2013 12:15,6/30/2013,0,0,6/30/2013 11:56,13.07746,77.60668,13.11084,77.60074,,,0
4704,157667,20370,85,,2,51.0,269.0,,,6/30/2013 17:00,6/30/2013,1,0,6/30/2013 12:27,12.96158,77.61425,12.9744,77.69183,,,0
4705,157684,25507,12,,2,1159.0,292.0,,,6/30/2013 17:30,6/30/2013,0,1,6/30/2013 15:25,12.90163,77.582,12.93944,77.62923,,,0
4706,157687,35256,12,,2,708.0,1096.0,,,6/30/2013 17:15,6/30/2013,1,0,6/30/2013 15:43,13.03504,77.62341,12.96519,77.71932,,,1
4707,157694,35259,12,,2,1017.0,515.0,,,6/30/2013 19:00,6/30/2013,1,0,6/30/2013 17:28,13.11084,77.60074,12.97896,77.67345,,,1
4708,157697,35261,12,,2,571.0,1371.0,,,7/1/2013 2:45,7/1/2013,0,0,6/30/2013 18:07,12.95185,77.69642,13.000418,77.674835,,,0
4709,157700,29615,89,,2,570.0,1317.0,,,6/30/2013 20:15,6/30/2013,1,0,6/30/2013 18:32,12.94832,77.5882,12.980419,77.604514,,,1
4710,157708,35264,85,,2,585.0,571.0,,,7/1/2013 8:45,7/1/2013,0,0,6/30/2013 19:20,12.97677,77.5727,12.95185,77.69642,,,0
4711,157711,29560,12,,2,1026.0,150.0,,,7/1/2013 9:45,7/1/2013,0,1,6/30/2013 20:21,13.10482,77.57631,12.89724,77.61065,,,0
4712,157722,37192,24,,2,353.0,1068.0,,,7/1/2013 9:00,7/1/2013,0,0,6/30/2013 21:16,13.03241,77.59914,13.044009,77.606805,,,0
4713,157723,37192,85,,2,353.0,1068.0,,,7/2/2013 9:00,7/2/2013,0,0,6/30/2013 21:16,13.03241,77.59914,13.044009,77.606805,,,0
4714,157728,37192,89,,2,1068.0,353.0,,,7/1/2013 17:15,7/1/2013,0,0,6/30/2013 21:20,13.044009,77.606805,13.03241,77.59914,,,0
4715,157733,35271,12,2.0,3,625.0,,,,7/1/2013 9:30,7/1/2013,0,0,6/30/2013 21:25,12.95431,77.6553,,,,,0
4716,157739,26883,12,2.0,3,571.0,,,,7/1/2013 7:45,7/1/2013,0,0,6/30/2013 22:17,12.95185,77.69642,,,,,0
4717,157744,35276,12,2.0,3,1142.0,,,,7/1/2013 9:30,7/1/2013,1,0,6/30/2013 22:44,13.03369,77.62821,,,,,0
4718,157758,35287,12,,2,1333.0,168.0,,,7/1/2013 6:00,7/1/2013,1,0,7/1/2013 2:43,12.895675,77.602293,12.99313,77.59828,,,0
4719,157759,35288,24,,2,393.0,592.0,,,7/20/2013 10:00,7/20/2013,1,0,7/1/2013 2:44,13.19956,77.70688,12.9073,77.63526,,,0
4720,157764,18756,23,2.0,3,572.0,,,,7/1/2013 9:30,7/1/2013,0,0,7/1/2013 7:09,12.91873,77.61494,,,,,0
4721,157766,33614,89,,2,392.0,467.0,,,7/1/2013 20:30,7/1/2013,0,0,7/1/2013 7:32,12.986284,77.735245,12.98793,77.52612,,,0
4722,157768,40315,12,,2,559.0,814.0,,,7/1/2013 8:00,7/1/2013,0,0,7/1/2013 7:47,12.97173,77.59829,12.908993,77.6889,,,0
4723,157775,30290,24,,2,1054.0,1254.0,,,7/2/2013 9:45,7/2/2013,0,0,7/1/2013 8:31,12.90184,77.581587,12.934048,77.580568,,,0
4724,157777,35297,12,,2,6.0,357.0,,,7/1/2013 10:00,7/1/2013,1,0,7/1/2013 8:33,12.97739,77.61762,13.03064,77.6491,,,0
4725,157778,30290,89,,2,1254.0,1054.0,,,7/2/2013 18:00,,0,0,7/1/2013 8:33,12.934048,77.580568,12.90184,77.581587,,,0
4726,157783,19874,12,,2,1141.0,585.0,,,7/1/2013 14:45,7/1/2013,1,0,7/1/2013 8:51,12.91028,77.64512,12.97677,77.5727,,,0
4727,157786,30617,65,2.0,3,572.0,,,,7/1/2013 10:00,7/1/2013,0,0,7/1/2013 8:56,12.91873,77.61494,,,,,0
4728,157790,35299,12,,2,1190.0,393.0,,,7/1/2013 10:00,7/1/2013,0,0,7/1/2013 9:07,13.03017,77.56684,13.19956,77.70688,,,0
4729,157792,35301,87,2.0,3,1166.0,,,,7/1/2013 10:30,7/1/2013,0,0,7/1/2013 9:51,12.997198,77.669514,,,,,0
4730,157793,35302,12,,2,849.0,58.0,,,7/1/2013 11:15,7/1/2013,0,0,7/1/2013 9:58,12.95434,77.60072,12.88963,77.60119,,,0
4731,157803,35061,89,,2,157.0,1065.0,,,7/5/2013 10:30,7/5/2013,0,0,7/1/2013 10:54,13.00858,77.66079,12.957752,77.74481,,,0
4732,157808,35125,89,1.0,3,330.0,,,,7/1/2013 15:15,7/1/2013,0,0,7/1/2013 11:17,12.858833,77.589127,,,,,0
4733,157811,35308,87,,1,1120.0,,15.0,32.0,7/8/2013 5:00,7/8/2013,0,0,7/1/2013 11:35,12.89724,77.61065,,,,,0
4734,157815,35311,12,2.0,3,83.0,,,,7/1/2013 12:45,7/1/2013,0,0,7/1/2013 11:58,12.92415,77.67229,,,,,0
4735,157824,27250,12,,2,1384.0,1388.0,,,7/3/2013 10:00,7/3/2013,1,0,7/1/2013 12:23,13.02853,77.54625,12.919722,77.592806,,,0
4736,157832,35325,12,,2,1395.0,1378.0,,,7/2/2013 8:30,7/2/2013,0,0,7/1/2013 12:58,13.005603,77.628214,12.827912,77.679642,,,0
4737,157845,822,12,,2,1037.0,585.0,,,7/1/2013 20:30,7/1/2013,1,0,7/1/2013 14:49,12.934048,77.580568,12.97677,77.5727,,,0
4738,157851,29824,12,,2,1292.0,393.0,,,7/2/2013 4:30,7/2/2013,1,0,7/1/2013 15:30,12.972317,77.717797,13.19956,77.70688,,,0
4739,157853,32325,12,,2,339.0,271.0,,,7/2/2013 7:00,7/2/2013,0,0,7/1/2013 15:51,12.91028,77.64512,12.95641,77.64076,,,0
4740,157862,81,12,,2,97.0,767.0,,,7/2/2013 10:15,7/2/2013,1,0,7/1/2013 16:33,12.97943,77.66125,12.9122,77.51043,,,0
4741,157872,37192,12,1.0,3,353.0,,,,7/1/2013 19:00,7/2/2013,0,0,7/1/2013 18:15,13.03241,77.59914,,,,,0
4742,157878,11,89,,2,585.0,1084.0,,,7/1/2013 22:30,7/1/2013,0,0,7/1/2013 18:50,12.97677,77.5727,12.892657,77.581866,,,0
4743,157879,34492,24,,2,458.0,393.0,,,7/2/2013 5:00,7/2/2013,0,0,7/1/2013 18:52,13.00037,77.72746,13.19956,77.70688,,,0
4744,157880,29349,12,,2,1054.0,1331.0,,,7/2/2013 9:30,7/2/2013,0,0,7/1/2013 18:53,12.90184,77.581587,12.896203,77.598108,,,0
4745,157883,38618,12,,2,353.0,571.0,,,7/1/2013 20:00,7/1/2013,0,0,7/1/2013 19:04,13.03241,77.59914,12.95185,77.69642,,,0
4746,157886,1204,12,,2,393.0,172.0,,,7/2/2013 9:00,7/2/2013,0,0,7/1/2013 19:18,13.19956,77.70688,12.97091,77.6305,,,0
